fish,sl,eye,pec,pel,month,year,side,location,time
1574,69.11,4.56,12.43,8.35,6,2011,L,PAS3,Post
1575,64.12,4.24,11.32,7.93,7,2011,L,PAS3,Post
1575,64.12,4.25,11.33,7.93,7,2011,L,PAS3,Post
1576,60.42,4.38,10.03,6.64,7,2011,L,PAS3,Post
1576,60.43,4.34,10.04,6.66,7,2011,L,PAS3,Post
1577,64.53,4.6,10.5,7.22,7,2011,L,PAS3,Post
1577,64.51,4.61,10.5,7.23,7,2011,L,PAS3,Post
1578,61.92,4.45,9.75,7.28,7,2011,L,PAS3,Post
1578,61.93,4.47,9.72,7.27,7,2011,L,PAS3,Post
1579,66.06,4.56,12.06,8.7,7,2011,L,PAS3,Post
1579,66.06,4.59,12.07,8.68,7,2011,L,PAS3,Post
1580,59.06,4.33,10,7.27,8,2011,L,PAS3,Post
1580,59.04,4.32,10.01,7.3,8,2011,L,PAS3,Post
1581,58.25,4.3,10.8,7.52,8,2011,L,PAS3,Post
1581,58.27,4.3,10.79,7.51,8,2011,L,PAS3,Post
1582,60.74,4.39,10.04,7.24,7,2011,L,PAS3,Post
1582,60.72,4.4,10.07,7.27,7,2011,L,PAS3,Post
1583,65.11,4.49,11.65,7.98,7,2011,L,PAS3,Post
1583,65.13,4.45,11.67,7.99,7,2011,L,PAS3,Post
1584,61.87,4.28,10.82,7.69,7,2011,L,PAS3,Post
1584,61.83,4.26,10.8,7.67,7,2011,L,PAS3,Post
1585,60.58,4.35,9.93,7,7,2011,L,PAS3,Post
1585,60.56,4.37,9.93,7.01,7,2011,L,PAS3,Post
1586,66.04,4.37,10.65,7.37,7,2011,L,PAS3,Post
1586,66.03,4.37,10.67,7.37,7,2011,L,PAS3,Post
1587,58.12,3.98,10.52,7.81,8,2011,L,PAS3,Post
1587,58.12,3.95,10.54,7.82,8,2011,L,PAS3,Post
1588,35.65,3.09,5.9,3.98,10,2011,L,PAS3,Post
1588,35.67,3.08,5.94,3.97,10,2011,L,PAS3,Post
1589,51.28,3.96,8.24,6.08,8,2011,L,PAS3,Post
1589,51.23,3.96,8.21,6.06,8,2011,L,PAS3,Post
1590,57.6,4.25,10.88,7.52,8,2011,L,PAS2,Post
1590,57.6,4.26,10.89,7.5,8,2011,L,PAS2,Post
1591,59.91,4.41,9.71,6.74,8,2011,L,PAS2,Post
1591,59.93,4.43,9.74,6.74,8,2011,L,PAS2,Post
1592,54.66,3.97,10.24,7.07,8,2011,L,PAS2,Post
1592,54.67,3.98,10.23,7.01,8,2011,L,PAS2,Post
1593,63.66,4.65,11.39,8.13,7,2011,L,PAS2,Post
1593,63.67,4.62,11.37,8.17,7,2011,L,PAS2,Post
1594,56.87,4.06,9.24,7.32,8,2011,L,PAS2,Post
1594,56.89,4.08,9.2,7.33,8,2011,L,PAS2,Post
1595,51.54,4.07,9.03,6.48,9,2011,L,PAS2,Post
1595,51.56,4.07,9.03,6.45,9,2011,L,PAS2,Post
1596,40.86,3.52,7.67,5.43,10,2011,L,PAS2,Post
1596,40.85,3.51,7.69,5.45,10,2011,L,PAS2,Post
1597,58.5,4.28,10.88,7.62,8,2011,L,PAS2,Post
1597,58.5,4.3,10.85,7.61,8,2011,L,PAS2,Post
1598,52.95,3.92,8.91,6.14,8,2011,L,PAS2,Post
1598,52.93,3.9,8.95,6.17,8,2011,L,PAS2,Post
1600,51.22,4.24,9.31,6.51,9,2011,L,PAS2,Post
1600,51.24,4.22,9.31,6.52,9,2011,L,PAS2,Post
1601,58.48,4.26,10.21,7.03,8,2011,L,PAS2,Post
1601,58.46,4.27,10.21,7.04,8,2011,L,PAS2,Post
1602,58.93,4.5,10.61,7.36,8,2011,L,PAS2,Post
1602,58.93,4.52,10.62,7.36,8,2011,L,PAS2,Post
1603,60.1,4.51,10.48,7.78,8,2011,L,PAS2,Post
1603,60.14,4.53,10.44,7.76,8,2011,L,PAS2,Post
1604,64.15,4.69,11,7.96,7,2011,L,PAS2,Post
1604,64.11,4.66,11.01,7.98,7,2011,L,PAS2,Post
1605,56.49,4.07,10.06,7.04,8,2011,L,PAS2,Post
1605,56.46,4.07,10.07,7.04,8,2011,L,PAS2,Post
1606,48.43,3.91,8.01,5.9,9,2011,L,PAS2,Post
1606,48.42,3.94,8,5.93,9,2011,L,PAS2,Post
1607,55.2,4.2,10.31,6.67,8,2011,L,PAS2,Post
1607,55.23,4.23,10.3,6.67,8,2011,L,PAS2,Post
1608,63.38,4.79,11.47,7.59,7,2011,L,PAS2,Post
1608,63.39,4.77,11.46,7.55,7,2011,L,PAS2,Post
1609,55.17,4.28,9.64,6.56,8,2011,L,PAS2,Post
1609,55.18,4.23,9.68,6.59,8,2011,L,PAS2,Post
1632,54.23,4.38,9.93,6.96,6,2011,L,PAS4,Post
1632,54.22,4.39,9.96,6.93,6,2011,L,PAS4,Post
1642,45.45,3.94,8.91,5.91,7,2011,L,OFB3,Post
1642,45.46,3.94,8.93,5.91,7,2011,L,OFB3,Post
1643,46.62,4.1,9.09,5.99,7,2011,L,OFB3,Post
1643,46.65,4.11,9.05,5.98,7,2011,L,OFB3,Post
1644,46.13,3.98,9.75,6.85,7,2011,L,OFB3,Post
1644,46.1,3.99,9.72,6.86,7,2011,L,OFB3,Post
1645,43.33,3.99,9.07,5.61,7,2011,L,OFB3,Post
1645,43.35,3.99,9.09,5.6,7,2011,L,OFB3,Post
1646,43.06,3.67,8.66,5.48,7,2011,L,OFB3,Post
1646,43.03,3.69,8.68,5.47,7,2011,L,OFB3,Post
1647,44.29,4.07,8.8,6.06,7,2011,L,OFB3,Post
1647,44.28,4.04,8.79,6.07,7,2011,L,OFB3,Post
1648,52.18,4.42,9.79,6.3,6,2011,L,OFB3,Post
1648,52.19,4.44,9.77,6.29,6,2011,L,OFB3,Post
1649,40.61,3.79,7.01,4.98,7,2011,L,OFB3,Post
1649,40.6,3.76,7,4.95,7,2011,L,OFB3,Post
1650,41.06,3.42,7.28,4.96,7,2011,L,OFB3,Post
1650,41.05,3.44,7.29,4.99,7,2011,L,OFB3,Post
1651,42.49,3.9,9.29,6.04,7,2011,L,OFB3,Post
1651,42.47,3.92,9.26,6.05,7,2011,L,OFB3,Post
1652,46.57,4,8.83,6.21,7,2011,L,OFB3,Post
1652,46.55,4,8.82,6.2,7,2011,L,OFB3,Post
1653,39.61,3.64,7.11,5.02,7,2011,L,OFB3,Post
1653,39.68,3.64,7.14,5.02,7,2011,L,OFB3,Post
1654,41.08,3.64,8.06,5.72,7,2011,L,OFB3,Post
1654,41.07,3.65,8.05,5.71,7,2011,L,OFB3,Post
1655,43.85,3.83,8.61,5.34,7,2011,L,OFB3,Post
1655,43.83,3.84,8.62,5.35,7,2011,L,OFB3,Post
1656,41.94,3.94,8.15,5.35,7,2011,L,OFB3,Post
1656,41.98,3.91,8.17,5.36,7,2011,L,OFB3,Post
1657,36.08,3.39,7.57,5.25,8,2011,L,OFB3,Post
1657,36.06,3.38,7.58,5.23,8,2011,L,OFB3,Post
1658,41.65,3.74,8.7,5.66,7,2011,L,OFB3,Post
1658,41.65,3.75,8.72,5.69,7,2011,L,OFB3,Post
1659,39.9,3.42,7.79,5.35,7,2011,L,OFB3,Post
1659,39.92,3.41,7.76,5.34,7,2011,L,OFB3,Post
1660,36.35,3.39,7.88,5.13,8,2011,L,OFB3,Post
1660,36.29,3.39,7.88,5.14,8,2011,L,OFB3,Post
1661,37.37,3.2,7.57,4.98,8,2011,L,OFB3,Post
1661,37.39,3.19,7.53,4.99,8,2011,L,OFB3,Post
1662,40.33,2.89,6.47,4.63,11,2003,L,PAS2,Pre
1662,40.33,2.88,6.44,4.63,11,2003,L,PAS2,Pre
1663,37.66,2.93,6.5,4.39,11,2003,L,PAS2,Pre
1663,37.65,2.93,6.49,4.39,11,2003,L,PAS2,Pre
1664,35.39,2.88,5.62,4.3,11,2003,L,PAS2,Pre
1664,35.4,2.86,5.61,4.28,11,2003,L,PAS2,Pre
1665,64.6,4.68,10.81,7.53,8,2003,L,PAS2,Pre
1665,64.61,4.67,10.83,7.5,8,2003,L,PAS2,Pre
1666,37.88,2.86,6.26,4.1,11,2003,L,PAS2,Pre
1666,37.88,2.87,6.26,4.08,11,2003,L,PAS2,Pre
1667,65.94,4.72,11.78,7.9,8,2003,L,PAS2,Pre
1667,65.95,4.73,11.74,7.93,8,2003,L,PAS2,Pre
1668,41.34,3.47,7.33,5.07,11,2003,L,PAS2,Pre
1668,41.35,3.45,7.32,5.08,11,2003,L,PAS2,Pre
1669,45.1,3.42,7.49,5.03,11,2003,L,PAS2,Pre
1669,45.11,3.41,7.45,5.06,11,2003,L,PAS2,Pre
1670,39.26,3.21,6.87,4.61,11,2003,L,PAS2,Pre
1670,39.28,3.24,6.86,4.63,11,2003,L,PAS2,Pre
1671,38.91,3.14,6.42,4.67,11,2003,L,PAS2,Pre
1671,38.91,3.15,6.41,4.67,11,2003,L,PAS2,Pre
1672,43.69,3.37,7.66,5.56,11,2003,L,PAS2,Pre
1672,43.67,3.39,7.64,5.54,11,2003,L,PAS2,Pre
1673,39.24,2.98,6.47,4.69,11,2003,L,PAS2,Pre
1673,39.27,3,6.44,4.64,11,2003,L,PAS2,Pre
1674,39.62,3.2,6.84,4.91,11,2003,L,PAS2,Pre
1674,39.65,3.2,6.84,4.92,11,2003,L,PAS2,Pre
1676,38.5,3.15,6.71,4.77,11,2003,L,PAS2,Pre
1676,38.51,3.14,6.71,4.78,11,2003,L,PAS2,Pre
1677,31.05,2.41,5.21,3.52,12,2003,L,PAS2,Pre
1677,31.06,2.43,5.23,3.5,12,2003,L,PAS2,Pre
1678,39.77,3.37,6.98,4.88,11,2003,L,PAS2,Pre
1678,39.77,3.38,6.96,4.89,11,2003,L,PAS2,Pre
1679,32.74,2.46,5.37,3.85,12,2003,L,PAS2,Pre
1679,32.75,2.49,5.37,3.83,12,2003,L,PAS2,Pre
1680,33.34,2.5,4.85,3.74,12,2003,L,PAS2,Pre
1680,33.37,2.51,4.83,3.72,12,2003,L,PAS2,Pre
1681,35.01,2.83,6.2,4.23,11,2003,L,PAS2,Pre
1681,35.01,2.84,6.22,4.22,11,2003,L,PAS2,Pre
1786,52.75,3.74,9.23,5.32,3,2011,L,PAS4,Post
1786,52.75,3.77,9.2,5.3,3,2011,L,PAS4,Post
1787,45.95,3.21,8.35,6.1,3,2011,L,PAS4,Post
1787,45.97,3.24,8.39,6.14,3,2011,L,PAS4,Post
1788,48.35,3.68,8.95,6.29,3,2011,L,PAS4,Post
1788,48.4,3.67,8.97,6.26,3,2011,L,PAS4,Post
1789,39.5,3.45,6.17,4.87,4,2011,L,PAS4,Post
1789,39.54,3.47,6.18,4.86,4,2011,L,PAS4,Post
1790,39.57,3.06,7.72,4.08,4,2011,L,PAS4,Post
1790,39.57,3.03,7.73,4.06,4,2011,L,PAS4,Post
1791,61.14,4.03,10.87,7.3,1,2011,L,PAS4,Post
1791,61.13,3.95,10.86,7.3,1,2011,L,PAS4,Post
1792,36.76,2.86,6.78,4.54,4,2011,L,PAS4,Post
1792,36.75,2.85,6.77,4.52,4,2011,L,PAS4,Post
1793,48.3,3.5,8.74,6.27,3,2011,L,PAS4,Post
1793,48.32,3.48,8.71,6.26,3,2011,L,PAS4,Post
1794,43.05,3.36,8.3,5.56,3,2011,L,PAS4,Post
1794,43.09,3.35,8.29,5.6,3,2011,L,PAS4,Post
1795,52.94,3.46,9.16,6.25,3,2011,L,PAS4,Post
1795,52.98,3.44,9.16,6.24,3,2011,L,PAS4,Post
1796,45.21,3.44,8.63,5.63,3,2011,L,PAS4,Post
1796,45.23,3.43,8.62,5.67,3,2011,L,PAS4,Post
1797,42.98,3.47,8.08,5.56,3,2011,L,PAS4,Post
1797,42.94,3.48,8.05,5.57,3,2011,L,PAS4,Post
1798,41.15,3.29,8.58,4.77,4,2011,L,PAS4,Post
1798,41.14,3.3,8.58,4.75,4,2011,L,PAS4,Post
1799,41.83,3.09,7.76,5.26,4,2011,L,PAS4,Post
1799,41.86,3.07,7.78,5.26,4,2011,L,PAS4,Post
1800,45.62,3.55,8.15,5.24,3,2011,L,PAS4,Post
1800,45.65,3.53,8.14,5.29,3,2011,L,PAS4,Post
1801,40.56,3.08,8.95,4.42,4,2011,L,PAS4,Post
1801,40.58,3.07,8.96,4.4,4,2011,L,PAS4,Post
1802,44.17,3.19,7.55,5.73,3,2011,L,PAS4,Post
1802,44.19,3.16,7.57,5.74,3,2011,L,PAS4,Post
1803,37.17,2.95,7.18,4.91,4,2011,L,PAS4,Post
1803,37.2,2.91,7.17,4.93,4,2011,L,PAS4,Post
1804,32.53,2.92,5.43,3.53,4,2011,L,PAS4,Post
1804,32.57,2.92,5.43,3.52,4,2011,L,PAS4,Post
1806,41.98,3.83,8.4,5.19,7,2011,L,PAS2,Post
1806,41.97,3.86,8.39,5.21,7,2011,L,PAS2,Post
1807,41.27,3.51,7.15,5.29,7,2011,L,PAS2,Post
1807,41.27,3.52,7.18,5.3,7,2011,L,PAS2,Post
1808,46.48,4.48,8.72,6.15,7,2011,L,PAS2,Post
1808,46.49,4.48,8.71,6.17,7,2011,L,PAS2,Post
1809,47.66,4.09,8.42,5.51,7,2011,L,PAS2,Post
1809,47.67,4.11,8.44,5.51,7,2011,L,PAS2,Post
1810,43.02,3.85,8.66,5.89,7,2011,L,PAS2,Post
1810,43.03,3.81,8.68,5.88,7,2011,L,PAS2,Post
1811,45.92,4.1,9.07,6.12,7,2011,L,PAS2,Post
1811,45.94,4.11,9.06,6.13,7,2011,L,PAS2,Post
1812,45.01,3.7,8.57,5.82,7,2011,L,PAS2,Post
1812,45.01,3.67,8.58,5.87,7,2011,L,PAS2,Post
1813,45.42,4.11,8.29,5.83,7,2011,L,PAS2,Post
1813,45.43,4.14,8.3,5.85,7,2011,L,PAS2,Post
1814,40.78,3.95,8.38,5.27,7,2011,L,PAS2,Post
1814,40.79,3.92,8.32,5.29,7,2011,L,PAS2,Post
1816,38.52,3.67,7.62,4.95,7,2011,L,PAS2,Post
1816,38.53,3.67,7.61,4.96,7,2011,L,PAS2,Post
1817,40.43,3.94,8.05,5.37,7,2011,L,PAS2,Post
1817,40.4,3.92,8.09,5.38,7,2011,L,PAS2,Post
1818,39.47,3.63,7.52,4.96,7,2011,L,PAS2,Post
1818,39.47,3.67,7.55,4.94,7,2011,L,PAS2,Post
1819,43.93,4.03,7.9,5.59,7,2011,L,PAS2,Post
1819,43.93,4.07,7.87,5.57,7,2011,L,PAS2,Post
1820,46.02,4.23,9.28,6.36,7,2011,L,PAS2,Post
1820,46.04,4.22,9.26,6.36,7,2011,L,PAS2,Post
1821,43.31,4.05,8.82,5.83,7,2011,L,PAS2,Post
1821,43.3,4.07,8.82,5.86,7,2011,L,PAS2,Post
1822,43.08,3.78,8.13,5.63,7,2011,L,PAS2,Post
1822,43.08,3.78,8.14,5.66,7,2011,L,PAS2,Post
1823,41.75,4.13,8.23,5.14,7,2011,L,PAS2,Post
1823,41.8,4.17,8.28,5.12,7,2011,L,PAS2,Post
1824,43.47,4.12,8.02,5.5,7,2011,L,PAS2,Post
1824,44.45,4.14,8.03,5.52,7,2011,L,PAS2,Post
1825,37.22,3.6,7.08,4.91,8,2011,L,PAS2,Post
1825,37.21,3.57,7.05,4.91,8,2011,L,PAS2,Post
1826,48.43,3.87,9.26,5.84,7,2011,L,PAS3,Post
1826,48.44,3.84,9.26,5.81,7,2011,L,PAS3,Post
1827,43.75,3.95,8.61,5.97,7,2011,L,PAS3,Post
1827,43.78,3.97,8.64,5.91,7,2011,L,PAS3,Post
1828,45.79,4.03,8.94,6.03,7,2011,L,PAS3,Post
1828,45.75,4.04,8.92,6.03,7,2011,L,PAS3,Post
1829,45.48,4.07,9.03,5.87,7,2011,L,PAS3,Post
1829,45.43,4.08,9.05,5.88,7,2011,L,PAS3,Post
1830,44.94,4.09,8.88,5.65,7,2011,L,PAS3,Post
1830,44.96,4.09,8.86,5.69,7,2011,L,PAS3,Post
1831,46.43,3.96,8.75,5.65,7,2011,L,PAS3,Post
1831,46.43,3.91,8.73,5.69,7,2011,L,PAS3,Post
1832,47.78,4.21,8.97,5.75,7,2011,L,PAS3,Post
1832,47.72,4.24,8.97,5.77,7,2011,L,PAS3,Post
1833,44.89,4.34,7.89,5.84,7,2011,L,PAS3,Post
1833,44.82,4.33,7.88,5.79,7,2011,L,PAS3,Post
1834,46.78,4.23,8.84,6.18,7,2011,L,PAS3,Post
1834,46.75,4.22,8.83,6.15,7,2011,L,PAS3,Post
1835,45.06,3.99,9.03,5.7,7,2011,L,PAS3,Post
1835,45.06,3.98,9.02,5.71,7,2011,L,PAS3,Post
1836,47.34,4.21,9.06,6.45,7,2011,L,PAS3,Post
1836,47.37,4.18,9.05,6.41,7,2011,L,PAS3,Post
1837,46.58,4.06,9.06,6.23,7,2011,L,PAS3,Post
1837,46.6,4.05,9.03,6.24,7,2011,L,PAS3,Post
1839,43.44,3.98,8.76,5.54,7,2011,L,PAS3,Post
1839,43.43,3.93,8.74,5.58,7,2011,L,PAS3,Post
1840,46.1,3.99,9.31,5.95,7,2011,L,PAS3,Post
1840,46.13,3.99,9.32,5.97,7,2011,L,PAS3,Post
1841,47.03,3.99,8.56,6.26,7,2011,L,PAS3,Post
1841,47.04,3.95,8.54,6.27,7,2011,L,PAS3,Post
1842,44.76,4.04,8.85,5.81,7,2011,L,PAS3,Post
1842,44.79,4.04,8.8,5.82,7,2011,L,PAS3,Post
1843,43.76,3.85,8.45,5.89,7,2011,L,PAS3,Post
1843,43.73,3.83,8.44,5.88,7,2011,L,PAS3,Post
1844,48.33,4.21,9.06,6.18,7,2011,L,PAS3,Post
1844,48.35,4.2,9.03,6.18,7,2011,L,PAS3,Post
1845,45.35,4.13,8.5,5.7,7,2011,L,PAS3,Post
1845,45.36,4.11,8.52,5.7,7,2011,L,PAS3,Post
1881,64.95,4.12,10.98,8,8,2011,L,PAS4,Post
1881,64.95,4.1,10.96,8.05,8,2011,L,PAS4,Post
1882,72.74,4.47,12.34,8.48,6,2011,L,PAS4,Post
1882,72.72,4.49,12.32,8.49,6,2011,L,PAS4,Post
1883,62.67,4.2,10.74,7.57,8,2011,L,PAS4,Post
1883,62.69,4.17,10.73,7.56,8,2011,L,PAS4,Post
1884,72.24,4.77,11.64,8.49,6,2011,L,PAS4,Post
1884,72.21,4.75,11.62,8.47,7,2011,L,PAS4,Post
1885,71.51,4.67,10.98,8.3,7,2011,L,PAS4,Post
1885,71.53,4.68,10.96,8.28,7,2011,L,PAS4,Post
1886,54.81,3.75,8.85,7.23,9,2011,L,PAS4,Post
1886,54.84,3.75,8.83,7.23,9,2011,L,PAS4,Post
1887,79.78,4.96,12.22,9.56,5,2011,L,PAS4,Post
1887,79.78,4.99,12.2,9.56,5,2011,L,PAS4,Post
1888,76.4,4.93,11.68,8.65,6,2011,L,PAS4,Post
1888,76.38,4.92,11.68,8.63,6,2011,L,PAS4,Post
1889,68.45,4.43,12.02,8.95,7,2011,L,PAS4,Post
1889,68.47,4.4,12.03,8.99,7,2011,L,PAS4,Post
1890,51.7,3.58,8.54,6.08,9,2011,L,PAS4,Post
1890,51.7,3.55,8.57,6.06,9,2011,L,PAS4,Post
1891,66.57,4.68,11.68,7.93,7,2011,L,PAS4,Post
1891,66.57,4.68,11.67,7.95,7,2011,L,PAS4,Post
1892,61.76,4.3,10.61,7.35,8,2011,L,PAS4,Post
1892,61.79,4.28,10.66,7.37,8,2011,L,PAS4,Post
1893,68.85,4.92,11.49,8.25,7,2011,L,PAS4,Post
1893,68.87,4.91,11.5,8.26,7,2011,L,PAS4,Post
1894,65.53,4.25,10.85,8.1,8,2011,L,PAS4,Post
1894,65.58,4.23,10.85,8.11,8,2011,L,PAS4,Post
1895,60.02,4.48,11.08,7.81,8,2011,L,PAS4,Post
1895,60.04,4.45,11.06,7.82,8,2011,L,PAS4,Post
1896,54.79,3.74,9.26,6.68,9,2011,L,PAS4,Post
1896,54.78,3.73,9.29,6.66,9,2011,L,PAS4,Post
1897,44.51,3.04,6.83,5.07,10,2011,L,PAS4,Post
1897,44.52,3.04,6.87,5.09,10,2011,L,PAS4,Post
1898,59.91,4.21,10.25,7.52,8,2011,L,PAS4,Post
1898,59.9,4.23,10.27,7.55,8,2011,L,PAS4,Post
1899,57.03,4.21,9.82,7.2,9,2011,L,PAS3,Post
1899,57.04,4.22,9.82,7.22,9,2011,L,PAS3,Post
1900,48.21,3.61,8.76,6.38,10,2011,L,PAS3,Post
1900,48.2,3.61,8.76,6.37,10,2011,L,PAS3,Post
1901,65.31,4.53,10.66,7.95,8,2011,L,PAS3,Post
1901,65.28,4.51,10.62,7.99,8,2011,L,PAS3,Post
1902,58.79,4.08,10.68,7.93,9,2011,L,PAS3,Post
1902,58.81,4.09,10.68,7.93,9,2011,L,PAS3,Post
1903,41.12,3.27,5.83,4.92,10,2011,L,PAS3,Post
1903,41.11,3.25,5.85,4.94,10,2011,L,PAS3,Post
1904,36.57,2.96,6.08,4.63,11,2011,L,PAS3,Post
1904,36.55,2.95,6.04,4.66,11,2011,L,PAS3,Post
1905,64.36,4.74,11.18,8.13,8,2011,L,PAS3,Post
1905,64.35,4.78,11.17,8.1,8,2011,L,PAS3,Post
1906,64.73,4.28,12.13,7.71,8,2011,L,PAS3,Post
1906,63.75,4.26,12.15,7.7,8,2011,L,PAS3,Post
1907,46.43,3.37,7.75,5.47,10,2011,L,PAS3,Post
1907,46.45,3.37,7.76,5.47,10,2011,L,PAS3,Post
1908,66.61,4.68,10.39,8.29,7,2011,L,PAS3,Post
1908,66.6,4.67,10.39,8.28,7,2011,L,PAS3,Post
1909,64.49,4.46,11.15,7.55,8,2011,L,PAS3,Post
1909,64.44,4.48,11.14,7.55,8,2011,L,PAS3,Post
1910,55.79,3.93,9.16,6.65,9,2011,L,PAS3,Post
1910,55.79,3.96,9.16,6.64,9,2011,L,PAS3,Post
1911,58.18,4.57,9.48,7.25,9,2011,L,PAS3,Post
1911,58.14,4.52,9.49,7.23,9,2011,L,PAS3,Post
1912,55.74,4.19,9.99,6.92,9,2011,L,PAS3,Post
1912,55.77,4.21,9.96,6.94,9,2011,L,PAS3,Post
1915,64.48,4.41,11.9,8.47,8,2011,L,PAS3,Post
1915,64.47,4.44,11.91,8.49,8,2011,L,PAS3,Post
1916,53.95,3.91,9.16,6.2,9,2011,L,PAS3,Post
1916,53.94,3.92,9.15,6.21,9,2011,L,PAS3,Post
1917,63.16,4.4,11.02,7.93,8,2011,L,PAS3,Post
1917,63.13,4.42,11,7.97,8,2011,L,PAS3,Post
1918,37.5,3.09,6.68,4.47,11,2011,L,PAS3,Post
1918,37.55,3.09,6.69,4.46,11,2011,L,PAS3,Post
1919,35.93,2.98,6.99,4.28,11,2011,L,OFB2,Post
1919,35.92,2.99,6.97,4.23,11,2011,L,OFB2,Post
1920,34.75,2.92,6.6,3.98,11,2011,L,OFB2,Post
1920,34.74,2.91,6.59,3.98,11,2011,L,OFB2,Post
1921,48.95,3.63,8.11,5.31,10,2011,L,OFB2,Post
1921,48.97,3.62,8.11,5.3,10,2011,L,OFB2,Post
2036,41.64,3.93,8.09,4.9,5,2012,L,OFB3,Post
2036,41.65,3.94,8.09,4.95,5,2012,L,OFB3,Post
2037,41.4,4.1,8.61,6.06,5,2012,L,OFB3,Post
2037,41.43,4.1,8.64,6.03,5,2012,L,OFB3,Post
2038,39.85,3.51,8.17,5.09,5,2012,L,OFB3,Post
2038,39.89,3.52,8.16,5.07,5,2012,L,OFB3,Post
2039,57.47,4.42,10.44,6.96,3,2012,L,OFB3,Post
2039,57.48,4.44,10.44,6.96,3,2012,L,OFB3,Post
2040,44.86,3.93,8.59,5.56,5,2012,L,OFB3,Post
2040,44.89,3.97,8.61,5.56,5,2012,L,OFB3,Post
2041,39.51,3.58,7.47,4.91,5,2012,L,OFB3,Post
2041,39.54,3.56,7.44,4.9,5,2012,L,OFB3,Post
2042,47.99,4.05,8.87,5.94,4,2012,L,OFB3,Post
2042,47.96,4.03,8.85,5.92,4,2012,L,OFB3,Post
2043,40.26,3.71,7.88,5.38,5,2012,L,OFB3,Post
2043,40.27,3.7,7.85,5.36,5,2012,L,OFB3,Post
2044,43.03,3.68,8.4,5.61,5,2012,L,OFB3,Post
2044,43.01,3.68,8.42,5.6,5,2012,L,OFB3,Post
2045,40.95,3.89,7.66,5.05,5,2012,L,OFB3,Post
2045,40.92,3.9,7.65,5.04,5,2012,L,OFB3,Post
2046,41.39,4.01,8.14,5.27,5,2012,L,OFB3,Post
2046,41.39,4.02,8.13,5.29,5,2012,L,OFB3,Post
2048,39.55,3.58,7.85,5.33,5,2012,L,OFB3,Post
2048,39.56,3.55,7.87,5.35,5,2012,L,OFB3,Post
2049,38.35,3.72,7.31,4.85,5,2012,L,OFB3,Post
2049,38.38,3.72,7.34,4.87,5,2012,L,OFB3,Post
2050,41.86,4.04,8.28,5.14,5,2012,L,OFB3,Post
2050,41.87,4.04,8.25,5.19,5,2012,L,OFB3,Post
2051,41.91,3.87,8.09,5.79,5,2012,L,OFB3,Post
2051,41.97,3.84,8.08,5.73,5,2012,L,OFB3,Post
2052,37.56,3.7,8.32,5.17,5,2012,L,OFB3,Post
2052,37.55,3.67,8.3,5.16,5,2012,L,OFB3,Post
2053,38.71,3.79,7.61,5.25,5,2012,L,OFB3,Post
2053,38.73,3.77,7.62,5.26,5,2012,L,OFB3,Post
2054,42.92,3.66,8.04,5.17,5,2012,L,OFB3,Post
2054,42.94,3.67,8.01,5.15,5,2012,L,OFB3,Post
2055,40.41,3.77,7.94,5.26,5,2012,L,OFB3,Post
2055,40.39,3.74,7.91,5.23,5,2012,L,OFB3,Post
2056,48.48,4.43,9.32,5.9,4,2012,L,PAS4,Post
2056,48.47,4.44,9.3,5.92,4,2012,L,PAS4,Post
2057,47.23,4.13,8.91,6.19,4,2012,L,PAS4,Post
2057,47.23,4.16,8.91,6.16,4,2012,L,PAS4,Post
2058,49.62,4.24,9.61,6.05,4,2012,L,PAS4,Post
2058,49.6,4.23,9.6,6.05,4,2012,L,PAS4,Post
2059,46.06,3.78,8.63,5.93,5,2012,L,PAS4,Post
2059,46.04,3.75,8.61,5.91,5,2012,L,PAS4,Post
2060,43.64,3.79,7.58,5.09,5,2012,L,PAS4,Post
2060,43.67,3.8,7.56,5.07,5,2012,L,PAS4,Post
2061,41.06,3.72,7.72,4.93,5,2012,L,PAS4,Post
2061,41.05,3.71,7.72,4.96,5,2012,L,PAS4,Post
2062,42.62,3.8,8.33,5.53,5,2012,L,PAS4,Post
2062,42.6,3.78,8.32,5.52,5,2012,L,PAS4,Post
2063,49.22,4.04,8.92,6.12,4,2012,L,PAS4,Post
2063,49.2,4.05,8.9,6.16,4,2012,L,PAS4,Post
2064,52.57,4.25,9.64,6.17,4,2012,L,PAS4,Post
2064,52.59,4.29,9.68,6.16,4,2012,L,PAS4,Post
2065,45.66,3.57,8.42,6.18,5,2012,L,PAS4,Post
2065,45.68,3.57,8.41,6.17,5,2012,L,PAS4,Post
2066,52.55,3.91,9.91,6.59,4,2012,L,PAS4,Post
2066,52.54,3.93,9.92,6.54,4,2012,L,PAS4,Post
2067,46.95,3.93,9.61,6.02,4,2012,L,PAS4,Post
2067,46.98,3.92,9.59,6.05,4,2012,L,PAS4,Post
2068,48.9,3.98,9.23,6.25,4,2012,L,PAS4,Post
2068,48.92,3.96,9.21,6.26,4,2012,L,PAS4,Post
2069,46.52,4.28,9.01,5.72,4,2012,L,PAS4,Post
2069,46.55,4.28,9.01,5.75,4,2012,L,PAS4,Post
2070,43.05,3.84,8.13,5.13,5,2012,L,PAS4,Post
2070,43.09,3.84,8.1,5.17,5,2012,L,PAS4,Post
2071,47.33,4.16,8.88,5.89,4,2012,L,PAS4,Post
