Age,Gender,Education,Religion,Political,Pregnant,Catch_response,FILTER,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_Catch,Q13,Q14,Q15,Q16_Catch,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Mean_general_ds,Mean_core,Mean_Animal_reminder,Mean_Contamination
65,1,20,0,1,1,1,1,4,0,3,3,0,1,0,3,3,1,1,4,3,0,1,0,2,2,1,0,3,3,2,0,0,0,0,1.652173913,1.818181818,1,2.5
23,1,12,0,1,1,1,1,0,4,2,3,2,3,3,2,4,2,4,4,4,2,2,0,0,0,2,1,4,4,0,4,4,0,0,2.434782609,2.272727273,3,1.75
31,1,16,0,1,1,1,1,0,4,3,4,0,1,3,3,4,0,3,4,4,4,1,0,1,4,4,2,4,4,1,1,4,0,0,2.695652174,2.636363636,2.5,3.25
34,1,15,0,1,1,1,1,3,0,0,2,0,1,0,0,3,1,0,4,3,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0.913043478,0.909090909,0.625,1.5
24,0,15,2,0,1,1,1,0,4,3,1,2,2,4,3,2,0,1,4,1,1,3,0,3,0,4,2,4,4,1,4,3,4,4,2.47826087,2.727272727,2.875,1
22,0,12,0,2,1,1,1,0,0,4,4,3,4,2,4,4,0,0,4,4,4,4,0,3,0,2,1,4,4,0,4,2,0,0,2.347826087,2.454545455,2.375,2
41,1,17,0,1,1,1,1,4,4,3,3,4,2,4,2,2,2,2,4,4,4,4,0,2,3,4,2,4,2,4,4,2,3,2,3.086956522,2.545454545,3.875,3
26,0,12,1,0,1,1,1,0,0,3,0,2,0,3,3,4,2,4,4,0,0,2,0,3,1,4,3,3,4,1,3,3,0,3,2.260869565,2.545454545,2.25,1.5
26,0,15,0,1,1,1,1,0,3,4,4,1,2,1,3,4,4,4,4,4,4,3,0,3,2,4,3,4,4,3,3,2,3,4,3.086956522,3.363636364,2.625,3.25
23,0,14.5,0,2,1,1,1,0,1,1,4,0,0,3,3,3,4,1,4,4,3,3,0,1,3,4,1,2,4,4,3,4,2,4,2.47826087,2.363636364,2.125,3.5
42,0,19,0,2,1,1,1,3,2,3,4,0,2,4,4,4,0,0,4,2,3,2,0,2,0,2,0,4,2,2,4,1,0,2,2.173913043,1.909090909,2.375,2.5
26,0,15,1,2,1,1,1,2,4,4,4,2,2,3,1,1,0,3,4,4,2,4,0,3,2,4,3,4,4,2,3,3,1,3,2.869565217,3.181818182,2.75,2.25
36,1,18,0,0,1,1,1,0,4,4,4,2,1,4,3,0,1,4,4,4,2,0,0,3,1,4,0,0,4,4,2,3,0,1,2.652173913,2.727272727,2.75,2.25
18,1,12,2,1,1,1,1,0,0,0,2,1,2,4,2,4,4,3,4,2,0,4,0,4,3,4,0,4,0,4,4,2,0,4,2.391304348,2.181818182,2.25,3.25
20.6,1,12,0,0,1,1,1,0,0,4,0,1,4,4,3,0,2,0,4,4,3,4,0,2,0,4,3,4,4,4,4,3,0,4,2.565217391,2.909090909,2.875,1
33,1,13,2,1,1,1,1,0,1,2,3,2,2,4,3,0,2,0,4,4,3,1,0,1,0,2,1,2,1,0,1,2,1,1,1.739130435,1.727272727,2.25,0.75
20,0,12,1,2,1,1,1,1,4,3,4,3,3,3,4,3,0,3,4,3,4,3,0,2,0,4,2,4,2,2,3,3,1,2,2.739130435,2.636363636,3.125,2.25
70,0,14,0,2,1,1,1,0,0,1,1,3,2,0,3,0,2,1,4,0,3,1,0,3,3,4,1,1,1,1,2,1,1,2,1.652173913,1.545454545,2,1.25
24,1,12,0,2,1,0,0,2,3,3,4,3,0,4,2,1,1,2,0,2,3,2,0,1,0,2,1,3,3,1,1,1,1,2,,,,
24,0,13,1,1,1,1,1,1,0,3,2,0,3,0,1,1,2,1,4,3,2,2,0,3,0,2,3,2,3,3,1,3,0,4,1.913043478,2.545454545,1.25,1.5
50,0,12,0,2,1,1,1,3,3,1,0,4,2,4,4,4,1,1,4,4,4,3,0,1,2,4,1,4,2,4,4,2,3,3,2.869565217,2.272727273,3.875,2.5
19,0,12,0,0,1,1,1,0,2,3,4,1,4,3,4,1,0,0,4,1,4,3,0,2,0,3,1,1,4,2,3,4,0,4,2.217391304,2.454545455,2.125,1.75
29,1,16,2,1,1,1,0,0,0,1,0,0,,3,3,1,3,3,4,3,0,1,0,2,0,2,0,3,2,1,1,4,0,2,,,,
19,0,12,1,0,1,1,1,3,4,4,2,0,3,4,4,2,0,3,4,4,3,4,0,4,0,3,4,4,3,4,4,3,4,4,3,3.545454545,2.75,2
62,0,11,1,1,1,1,1,1,3,4,4,0,4,1,4,2,2,0,4,4,1,4,0,3,3,4,1,4,1,4,2,3,2,2,2.52173913,2.454545455,2.25,3.25
36,1,15,0,0,1,1,1,3,4,4,4,2,0,4,2,1,1,1,4,4,3,3,0,2,3,4,1,4,3,1,1,3,3,3,2.652173913,2.363636364,3.25,2.25
23,1,12,1,0,1,1,1,0,0,1,1,2,0,4,4,4,1,4,4,4,4,0,0,3,2,1,4,3,1,4,2,4,3,4,2.608695652,2.636363636,2.5,2.75
55.5,0,12,0,1,1,1,1,1,1,0,0,1,2,2,3,1,4,1,4,3,1,1,0,1,3,0,1,2,4,1,0,1,1,2,1.434782609,1.818181818,1,1.25
31,1,15,0,1,1,0,0,3,1,1,4,1,4,3,1,4,1,1,4,1,3,2,2,2,1,3,0,2,3,0,2,4,1,0,,,,
40,0,12,1,1,1,1,1,3,1,1,4,3,0,4,0,1,0,4,4,0,4,3,0,3,0,4,2,4,4,0,1,2,4,4,2.130434783,2.090909091,2.625,1.25
38,0,12,1,1,1,1,1,0,0,1,2,0,4,4,1,1,4,4,4,4,4,4,0,3,2,4,3,4,4,4,4,3,3,4,2.695652174,2.909090909,2.625,2.25
46,0,12,0,2,1,1,1,3,3,3,4,1,2,4,3,2,2,4,4,4,3,3,0,3,1,4,2,3,3,4,4,2,3,4,3.043478261,3.090909091,3.125,2.75
24,1,14,0,1,1,1,1,2,1,3,1,3,2,4,4,3,0,0,4,0,1,1,0,2,0,3,1,4,3,1,4,3,2,2,2.043478261,2,2.5,1.25
22,0,14,1,0,1,1,1,0,4,3,4,4,2,4,4,1,0,4,4,4,4,4,0,3,0,4,3,4,4,4,4,4,0,3,3.304347826,3.545454545,3.5,2.25
29,0,15,0,1,1,1,1,4,0,4,4,0,3,3,4,1,4,0,4,3,2,4,0,3,4,4,3,4,4,4,0,4,0,3,2.652173913,3.090909091,1.75,3.25
26,0,14,1,1,1,1,1,1,3,3,4,1,0,3,1,0,2,0,4,4,4,1,0,2,0,0,0,3,2,2,3,3,3,0,1.826086957,1.454545455,2.5,1.5
18,1,12,1,0,1,1,1,2,3,4,4,2,1,4,4,3,3,3,4,2,3,1,0,2,1,1,2,2,0,0,1,0,0,2,2.173913043,2.181818182,2.25,2
33,1,12,0,1,1,1,1,0,0,3,3,1,1,4,3,2,4,0,4,3,4,1,0,1,0,3,0,4,4,2,2,2,0,1,2.086956522,2,2.375,1.75
31,1,15,0,2,1,1,1,4,0,4,4,1,4,1,1,1,4,3,4,3,3,2,0,2,1,0,0,0,2,0,0,1,1,1,1.391304348,1.818181818,0.75,1.5
51,1,15,1,1,1,1,1,4,0,0,4,0,1,0,0,4,0,0,4,4,0,0,0,1,0,0,0,1,4,0,0,4,0,1,1.173913043,1.636363636,0.125,2
21,1,15,0,0,1,1,1,4,0,0,4,0,4,0,2,1,1,0,4,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0.869565217,0.818181818,0.75,1.25
24,1,12,0,0,1,1,0,2,2,4,4,3,3,4,2,1,,0,4,4,2,,0,3,2,4,4,4,4,3,4,2,0,3,,,,
21,0,12,0,1,1,1,1,0,4,4,3,0,1,0,0,0,1,0,4,4,0,3,0,2,0,0,0,4,4,3,1,0,3,4,1.913043478,2.272727273,1.625,1.5
30,0,17,0,0,1,1,1,1,4,3,3,0,3,3,4,3,3,3,4,4,4,3,0,2,0,4,3,3,3,0,3,3,2,4,2.739130435,3.090909091,2.875,1.5
45,1,12,0,0,1,1,1,0,4,3,0,1,0,4,3,0,0,4,4,4,2,4,0,3,0,4,3,4,4,2,1,4,0,4,2.52173913,3.272727273,2.5,0.5
24,1,12,0,1,1,0,0,1,3,3,3,1,3,4,1,3,3,2,4,2,3,1,2,2,1,3,3,3,4,2,3,3,0,0,,,,
60,0,12,0,1,1,1,1,4,4,4,4,0,1,1,4,0,0,0,4,3,0,4,0,3,4,4,2,4,4,1,1,1,2,4,2.434782609,3,1.75,2.25
41,0,18,0,2,1,1,1,3,2,3,4,0,3,4,3,1,0,4,4,2,3,4,0,3,2,4,3,4,2,4,4,1,1,4,2.739130435,2.818181818,2.625,2.75
27,0,15,2,1,1,1,0,0,4,3,4,4,0,4,4,1,0,4,4,4,4,3,0,4,0,4,3,4,4,3,4,2,,3,,,,
21,1,12,1,1,1,0,0,0,2,0,0,1,0,0,2,0,1,0,1,0,0,2,0,0,0,3,1,4,4,0,1,0,0,1,,,,
22,0,15,2,1,1,1,1,3,3,4,4,1,2,4,4,4,0,0,4,4,3,4,0,4,1,4,3,4,4,3,4,4,3,4,3.173913043,3.454545455,2.875,3
26,0,12,0,2,1,1,1,3,4,3,4,0,0,4,4,3,0,1,4,3,3,2,0,3,0,4,4,4,4,4,3,4,0,4,2.826086957,2.909090909,2.75,2.75
58,1,15,1,1,1,0,0,4,4,1,1,4,2,4,2,0,2,0,0,2,4,4,0,1,2,2,0,4,2,3,4,2,0,2,,,,
35,0,19,0,2,1,1,1,1,3,2,0,0,2,2,1,0,3,4,4,0,0,4,0,1,0,4,1,4,4,2,0,1,0,4,1.826086957,2.272727273,1.875,0.5
51,1,15,0,2,1,1,1,3,1,1,1,1,4,3,2,2,3,1,4,2,3,3,0,1,0,3,1,4,3,3,1,4,0,2,1.956521739,1.909090909,2.25,1.5
24,1,12,2,0,1,1,1,0,1,4,4,0,2,1,3,0,4,0,4,0,0,1,0,1,0,2,0,1,1,0,1,0,3,1,1.086956522,1.272727273,0.875,1
28,1,15,1,1,1,1,1,3,2,3,2,1,4,3,3,3,3,2,4,3,3,2,0,1,0,3,1,3,1,2,1,2,2,3,2.043478261,2,2.25,1.75
32,0,15,0,2,1,1,1,3,4,2,1,3,3,4,2,3,0,3,4,3,4,2,0,3,0,4,0,4,2,1,2,1,0,1,2.217391304,1.909090909,3.125,1.25
23,0,12,0,2,1,1,1,0,1,1,4,1,1,4,4,4,0,4,4,4,4,4,0,1,1,4,0,4,3,1,4,1,3,3,2.652173913,2.636363636,2.75,2.5
23,1,12,2,0,1,1,1,0,3,3,3,1,4,4,3,3,4,1,4,4,1,0,0,2,0,4,1,4,3,0,4,2,0,4,2.260869565,2.181818182,2.75,1.5
29,0,15,0,1,1,1,1,3,3,4,0,1,2,4,4,2,4,3,4,3,4,4,0,3,0,4,3,4,3,4,2,3,1,4,2.869565217,3.363636364,2.875,1.5
29,1,15,0,0,1,1,1,0,2,4,2,2,2,3,0,1,4,2,4,4,2,1,0,3,2,2,3,2,4,3,2,4,2,1,2.304347826,2.636363636,2,2
46,0,12,1,0,1,1,1,0,0,0,1,1,4,4,4,3,0,0,4,4,0,4,0,3,1,3,3,4,4,4,4,4,3,3,2.391304348,2.727272727,2,2.25
23,0,15,0,1,1,1,0,3,1,4,4,1,0,4,1,1,3,3,3,4,3,,0,4,2,4,1,3,3,4,3,1,1,1,,,,
20,0,12,2,0,1,1,1,0,1,4,4,0,0,4,0,0,0,2,4,4,0,4,0,2,0,4,0,4,4,4,4,3,4,4,2.260869565,2.454545455,2.125,2
24,0,12,0,0,1,1,1,0,4,3,4,0,2,4,1,4,0,1,4,4,3,2,0,3,0.5,4,2,4,4,4,3,3,4,3,2.760869565,2.636363636,2.75,3.125
28,0,15,0,1,1,1,1,2,2,3,4,4,3,4,4,2,0,3,4,4,4,4,0,3,0,4,2,4,3,3,4,2,0,3,2.956521739,3,3.25,2.25
31,1,12,1,1,1,1,1,4,0,1,0,2,2,1,4,3,0,1,4,1,0,3,0,2,1,4,1,3,0,1,1,4,1,3,1.695652174,2.090909091,1.375,1.25
30,1,12,2,0,1,1,1,0,0,2,0,1,3,4,4,2,0,0,4,4,4,2,0,2,0,4,3,4,2,4,4,4,0,4,2.434782609,2.636363636,2.625,1.5
57,1,15,0,0,1,0,0,3,1,1,4,0,0,1,3,4,0,0,0,0,1,0,0,2,2,4,0,1,1,2,4,2,0,0,,,,
67,1,15,0,0,1,1,1,0,1,3,4,1,3,4,1,2,0,0,4,4,3,4,0,1,3,4,2,4,4,4,4,3,4,3,2.652173913,2.454545455,2.625,3.25
,0,15,0,1,1,1,0,0,0,0,4,2,1,4,3,4,0,4,4,4,3,4,0,2,4,4,3,4,4,4,4,3,4,4,,,,
43,0,15,0,1,1,1,1,0,3,3,4,1,2,4,4,4,2,2,4,4,3,4,0,3,0,4,4,4,4,4,4,3,3,4,3.304347826,3.454545455,3.25,3
35,0,15,1,0,1,1,1,0,4,4,2,3,1,4,4,4,1,4,4,4,4,3,1,4,3,4,4,4,3,4,4,3,3,3,3.652173913,3.636363636,3.875,3.25
49,0,12,0,1,1,1,1,1,3,4,4,3,1,4,4,3,1,4,4,4,4,2,0,2,1,4,1,4,4,4,3,1,2,3,3.217391304,3,3.625,3
24,0,15,0,1,1,1,1,0,0,1,4,4,0,2,4,3,0,4,4,4,4,1,0,3,1,4,1,4,3,1,4,4,1,3,2.565217391,2.545454545,2.75,2.25
34.5,0,15,0,1,0,1,0,0,1,3,4,1,3,4,4,1,0,1,4,4,4,2,0,3,2,4,1,4,2,3,4,3,3,1,,,,
62,1,12,0,0,1,1,1,0,14,4,0,4,1,4,3,4,2,3,4,4,0,4,0,1,4,4,0,4,4,0,0,4,4,0,3.130434783,2.818181818,4.125,2
28,0,18,2,0,1,1,1,0,0,4,4,3,0,1,4,3,2,2,4,4,4,3,0,4,4,4,1,3,4,2,3,3,1,4,2.913043478,3,2.625,3.25
22,0,12,1,0,1,1,0,,0,1,3,2,0,4,3,4,3,4,4,4,4,2,0,4,1,4,3,2,4,2,4,2,1,4,,,,
25,1,15,0,0,1,1,1,3,3,3,4,1,1,4,4,1,0,1,4,4,0,3,1,3,1,4,3,4,4,1,3,4,1,3,2.695652174,3.272727273,2.375,1.75
24,0,14,2,0,1,1,1,0,1,3,4,1,4,4,4,1,0,4,4,4,4,4,0,4,0,4,2,4,1,4,4,4,3,4,2.869565217,3.181818182,2.75,2.25
28,1,15,2,0,1,1,1,0,3,3,1,1,2,3,1,3,1,0,4,3,1,1,0,1,0,1,0,2,2,3,1,3,2,3,1.869565217,1.818181818,2,1.75
28,1,15,0,0,1,1,1,0,0,3,4,3,0,4,4,0,0,0,4,4,4,4,0,2,0,4,2,4,0,1,4,2,1,3,2.260869565,2.181818182,2.875,1.25
32,0,18,0,1,1,1,1,1,0,1,4,0,2,0,0,0,0,3,4,1,0,1,0,1,1,0,0,0,2,0,0,1,0,1,0.826086957,1.272727273,0,1.25
63,1,15,0,1,1,1,1,1,4,1,0,0,1,3,2,4,1,0,4,4,0,2,0,3,1,0,0,1,3,4,1,1,0,2,1.913043478,2,1.625,2.25
45,1,18,0,0,1,1,1,4,3,4,3,2,2,4,3,2,2,0,4,4,4,3,0,3,0,3,1,3,4,3,3,3,0,3,2.782608696,2.818181818,3.125,2
35,0,18,0,2,1,1,1,3,1,3,3,0,1,0,1,0,4,3,4,3,3,3,0,3,0,3,1,4,4,1,1,3,0,2,2.043478261,2.727272727,1.625,1
38,0,,0,2,1,1,0,0,4,3,4,2,2,4,3,1,0,0,4,3,2,4,0,2,1,2,1,4,3,1,1,0,0,1,,,,
31,0,18,0,1,1,1,1,3,4,2,4,3,4,4,3,4,3,3,4,4,3,2,0,3,1,4,4,4,3,3,4,1,4,4,3.043478261,2.727272727,3.5,3
21,0,12,0,2,1,1,1,3,2,4,4,1,1,4,4,2,3,1,4,2,4,1,0,3,4,4,0,4,4,2,4,3,4,2,2.826086957,2.545454545,3.125,3
20,1,12,2,0,1,0,0,0,3,2,2,3,4,0,1,3,4,0,0,0,4,3,4,3,1,4,4,4,2,3,2,2,4,4,,,,
30,1,17,0,2,1,1,1,0,0,3,0,0,0,1,3,1,4,4,4,4,0,4,0,1,0,4,3,4,1,1,1,1,0,4,1.782608696,2.545454545,1.375,0.5
50,0,15,0,1,1,1,1,4,0,3,3,0,1,0,0,3,3,2,4,1,3,2,0,2,2,0,0,4,4,2,3,1,1,4,1.956521739,2.090909091,1.5,2.5
28,1,15,1,0,1,1,1,0,4,4,1,2,2,3,2,4,2,3,4,4,4,3,1,2,4,4,3,4,3,3,3,3,3,2,3.086956522,2.909090909,3.375,3
29,0,15,0,0,1,1,1,0,3,4,4,2,4,4,4,1,1,4,4,2,3,4,0,3,0,4,1,4,4,2,3,2,2,2,2.826086957,2.818181818,3.375,1.75
25,0,15,1,0,1,1,1,1,0,3,4,1,1,1,4,3,3,1,4,3,4,4,0,3,1,4,2,4,4,3,3,3,2,4,2.826086957,3.181818182,2.375,2.75
24,1,12,0,0,1,1,1,0,3,1,1,3,1,0,0,2,3,3,4,0,2,1,0,2,4,2,4,3,2,2,4,3,1,1,2.130434783,1.909090909,2.375,2.25
26,0,14,0,1,1,1,1,4,2,4,1,2,4,4,4,4,0,4,4,4,4,4,0,2,1,3,4,4,4,1,4,4,0,4,3,3.545454545,2.875,1.75
35,1,15,1,0,1,0,0,1,0,2,4,0,2,4,4,4,0,2,0,4,4,3,0,2,4,4,0,4,4,4,4,4,4,4,,,,
29,0,15,0,1,1,1,1,0,4,4,4,2,2,4,4,4,0,1,4,3,4,2,0,3,1,4,1,4,4,2,2,1,1,3,2.782608696,2.636363636,3,2.75
20,1,12,0,1,1,1,1,3,2,2,3,0,1,4,2,2,1,2,4,4,2,1,1,1,0,1,0,1,0,1,1,1,0,2,1.739130435,1.727272727,1.875,1.5
25,0,13,0,2,1,1,1,3,4,4,4,0,2,3,2,4,0,2,4,0,4,4,0,3,0,4,3,4,3,0,1,1,3,3,2.434782609,2.545454545,2.5,2
38,0,15,0,2,1,1,1,4,4,4,4,1,2,4,3,2,0,1,4,2,4,4,0,3,1,2,1,4,2,2,4,3,4,4,2.695652174,2.727272727,2.875,2.25
30,1,19,0,2,1,1,1,3,0,3,0,0,1,0,3,0,2,0,4,0,1,3,0,2,0,2,3,3,4,3,2,2,1,2,1.739130435,2.363636364,1.375,0.75
56,1,12,1,0,1,1,1,4,2,4,3,1,2,4,4,3,4,4,4,1,3,2,0,3,0,4,3,4,3,3,2,3,0,2,2.695652174,2.909090909,2.625,2.25
60,0,16,0,1,1,1,1,2,2,3,4,0,1,0,2,3,0,1,4,3,3,3,0,4,2,4,1,4,4,2,1,1,3,2,2.304347826,2.545454545,1.75,2.75
28,0,18,0,2,1,1,1,3,1,0,0,0,1,2,0,0,3,0,4,0,1,2,0,1,0,3,1,4,3,1,0,1,1,3,1.260869565,1.363636364,1.625,0.25
23,0,12,0,0,1,1,1,1,3,3,3,3,2,4,3,3,4,2,4,3,2,2,0,3,0,4,3,4,4,3,4,2,3,4,2.869565217,2.909090909,3.125,2.25
34,1,15,0,1,1,1,1,3,0,4,4,4,1,0,2,3,3,0,4,3,3,1,0,3,0,4,2,4,3,0,3,3,0,1,2.304347826,2.363636364,2.5,1.75
23,0,15,2,0,1,1,1,0,4,3,4,0,0,2,4,1,0,0,4,4,0,3,0,2,1,4,1,4,3,4,2,4,0,3,2.304347826,2.454545455,2,2.5
18,0,12,2,0,1,1,0,0,4,0,3,3,3,4,4,0,0,3,4,4,1,1,0,3,2,4,3,4,2,2,3,1,,2,,,,
29,0,15,1,2,1,1,1,0,1,3,3,0,4,3,4,2,3,2,4,4,4,4,0,1,4,4,4,4,4,4,4,2,3,4,2.956521739,3,2.75,3.25
20,1,12,1,0,1,1,1,0,4,1,3,1,1,4,4,3,3,0,4,4,4,1,0,2,0,4,2,4,4,4,3,3,3,0,2.652173913,2.272727273,3.25,2.5
43,0,15,0,0,1,1,1,4,0,4,0,0,1,4,4,2,0,4,4,3,4,1,0,2,2,4,1,4,3,0,3,4,0,0,2.304347826,2.727272727,2.375,1
31,1,16,0,0,1,1,1,4,0,4,3,0,4,4,4,4,0,0,4,3,0,3,0,2,0,4,1,4,4,1,1,1,0,2,2,2.272727273,1.625,2
25,1,15,1,0,1,1,1,4,1,1,1,1,4,4,2,2,4,3,4,1,1,2,0,1,0,3,2,4,1,1,3,3,1,2,1.782608696,1.727272727,2.25,1
35,1,15,0,0,1,1,1,1,1,1,0,3,2,4,0,2,2,0,4,4,4,2,0,3,3,4,2,4,4,2,4,4,0,4,2.652173913,2.454545455,3.375,1.75
38,1,20,0,1,1,1,0,3,0,,4,0,4,0,0,3,1,0,4,4,0,2,0,1,0,2,1,1,0,1,2,1,0,1,,,,
21,1,12,1,0,1,1,0,0,3,0,4,0,,3,3,4,2,0,3,4,2,3,0,2,2,4,0,2,1,1,3,2,0,1,,,,
53,1,12,0,0,1,1,1,3,4,1,0,3,0,0,2,2,1,4,4,1,1,1,0,2,0,3,2,3,3,4,3,2,1,2,2.043478261,1.818181818,2.625,1.5
42,1,15,0,1,1,1,1,4,1,4,3,2,2,4,1,2,1,1,4,4,4,2,0,1,1,3,3,3,2,3,2,2,0,0,2.391304348,2.090909091,2.875,2.25
26,0,14,0,1,1,1,1,1,4,0,4,3,1,4,4,0,4,3,4,4,4,4,0,3,1,4,4,4,4,1,4,2,1,4,3.043478261,3.272727273,3.5,1.5
36,0,15,1,0,1,0,0,3,4,3,3,3,0,4,4,3,1,2,4,2,4,4,2,3,3,3,1,4,4,2,3,4,4,4,,,,
34.5,0,16,2,0,1,1,1,0,0,0,2,0,0,0,2,1,0,0,4,0,0,4,0,3,1,4,2,4,4,4,4,4,3,3,1.826086957,2,1.5,2
24,0,14,1,0,1,1,1,0,3,0,3,2,2,4,3,1,4,4,4,3,4,2,0,3,0,4,4,4,3,1,4,2,2,3,2.652173913,2.727272727,3.25,1.25
36,1,15,0,2,1,1,0,4,4,3,0,0,,0,4,0,0,4,4,0,0,4,0,2,0,4,4,4,4,0,0,1,1,1,,,,
25,1,14,2,0,1,1,0,0,4,3,0,2,2,4,3,1,3,3,4,4,2,0,0,1,0,4,1,4,2,1,4,3,,4,,,,
34,0,19,0,2,1,1,1,0,0,3,3,0,0,4,3,2,2,4,4,3,3,4,0,3,0,3,2,4,3,2,1,3,0,2,2.391304348,2.727272727,2.25,1.75
18,1,12,1,0,1,1,1,0,3,3,0,4,0,3,0,0,3,1,4,0,2,0,0,2,3,3,2,4,1,0,1,4,0,1,1.695652174,1.272727273,2.75,0.75
36,0,19,0,2,1,1,1,0,3,2,2,0,2,4,4,2,4,1,4,1,2,3,1,2,0,4,4,4,2,1,2,3,1,1,2.217391304,2.363636364,2.5,1.25
59,0,17,0,2,1,1,0,0,1,1,4,1,1,4,4,4,0,,4,4,4,3,0,4,3,4,1,4,4,4,4,4,4,4,,,,
57,0,18,0,0,1,1,1,2,1,3,4,2,2,4,4,1,0,3,4,1,3,2,0,3,2,4,0,4,3,2,4,3,2,1,2.47826087,2.363636364,2.75,2.25
20,0,12,0,2,1,1,1,3,1,4,3,0,4,3,3,2,0,1,4,3,0,3,0,3,3,4,1,4,3,1,2,3,1,3,2.217391304,2.545454545,1.75,2.25
31,1,13,1,0,1,1,1,2,1,4,4,2,0,4,4,4,0,2,4,2,4,4,0,3,1,4,1,4,4,1,2,1,0,2,2.52173913,2.454545455,2.625,2.5
33,1,17,2,0,1,1,1,4,0,4,3,0,0,0,1,0,4,0,4,4,0,1,0,1,1,1,0,0,2,3,2,0,0,2,1.130434783,1.363636364,0.5,1.75
30,1,15,0,2,1,1,1,4,1,3,4,2,2,1,2,4,4,1,4,4,4,2,0,3,4,1,1,4,4,3,2,3,1,3,2.608695652,2.636363636,2,3.75
58,0,17,0,0,1,1,1,4,4,0,4,0,1,3,4,3,1,4,4,4,4,2,0,3,1,1,0,3,4,4,4,3,0,1,2.782608696,2.636363636,2.875,3
45,0,15,0,1,1,1,1,3,3,3,0,0,2,3,4,2,0,1,4,1,3,4,0,1,0,3,1,4,1,2,2,1,0,3,1.956521739,2.090909091,2.25,1
52,1,16,1,0,1,1,1,0,4,4,3,3,2,4,0,4,2,0,4,4,1,2,0,2,0,2,4,2,4,4,3,0,0,1,2.47826087,2.181818182,2.75,2.75
31,0,12,0,1,1,1,1,0,2,4,4,3,1,4,4,2,1,4,4,4,4,4,0,1,1,4,0,4,4,4,4,4,0,0,3.173913043,3,3.625,2.75
36,0,17,0,2,1,1,1,1,4,4,3,4,4,4,4,3,0,4,4,3,4,4,0,1,1,4,3,4,4,4,4,1,1,1,3,2.727272727,3.5,2.75
50,1,15,0,1,1,1,1,3,1,3,4,1,1,3,4,1,2,3,4,4,2,3,0,2,1,1,0,2,3,1,1,2,0,3,2.260869565,2.818181818,1.75,1.75
18,0,12,0,1,1,1,1,3,3,2,2,3,2,4,3,3,2,2,4,1,2,2,0,2,0,2,0,4,0,2,0,1,2,1,1.956521739,1.545454545,2.625,1.75
27,1,15,0,2,1,0,0,3,0,4,4,0,2,4,0,2,0,2,0,4,1,4,0,3,2,2,2,4,4,2,3,3,1,2,,,,
60,0,17,0,2,1,1,1,4,4,3,4,0,1,4,4,3,0,4,4,2,3,3,0,1,0,3,0,3,0,1,1,3,0,3,2.304347826,2.454545455,2.25,2
55,0,17,0,2,1,1,1,0,1,1,4,0,1,4,3,1,4,1,4,4,3,4,0,0,1,2,4,4,4,4,1,4,0,4,2.565217391,3,2,2.5
25,0,15,1,0,1,1,1,2,3,3,4,1,1,1,1,4,2,2,4,4,1,0,0,3,0,4,3,0,3,3,4,3,0,0,2.347826087,2.363636364,2.125,2.75
36,1,12,0,1,1,1,1,4,1,4,1,0,1,4,4,4,1,0,4,0,4,4,0,4,0,4,0,4,4,0,3,2,0,0,2.391304348,2.363636364,3,1.25
20,0,12,1,0,1,1,1,0,4,3,4,3,0,4,4,0,0,4,4,4,3,4,0,4,1,4,4,4,4,3,4,4,3,4,3.173913043,3.545454545,3.25,2
36,1,17,0,1,1,1,1,3,4,3,4,1,0,4,2,3,4,4,4,2,1,3,0,1,1,3,2,4,2,4,4,3,0,1,2.47826087,2.090909091,2.75,3
46,1,15,0,1,1,1,1,3,2,3,4,3,0,3,3,2,1,0,4,4,4,3,0,1,1,1,0,1,3,3,0,0,0,1,2,1.636363636,2.25,2.5
40,1,12,1,1,1,1,1,0,3,0,4,1,4,3,4,3,2,3,4,4,3,1,0,1,2,2,0,1,3,1,1,3,0,0,2.043478261,1.818181818,2.125,2.5
22,1,12,0,0,1,1,1,4,3,2,4,0,1,3,4,2,2,1,4,3,0,2,0,1,0,3,3,3,1,1,1,1,0,2,2.043478261,2.181818182,2,1.75
22,1,12,0,0,1,1,1,4,2,3,2,0,2,3,0,4,2,1,4,2,2,1,0,1,2,2,0,3,3,0,2,3,0,2,1.913043478,1.727272727,2.125,2
27,0,15,2,0,1,1,1,0,3,4,4,4,1,4,3,2,4,3,4,4,2,1,0,1,2,3,2,4,3,2,4,2,3,3,2.826086957,2.727272727,3.125,2.5
47,1,15,0,2,1,1,1,3,4,3,3,1,1,4,3,3,0,1,4,1,1,3,0,2,0,1,0,3,0,0,0,1,0,0,1.652173913,1.636363636,1.75,1.5
20,0,12,1,2,1,1,1,0,1,3,4,3,0,2,3,2,0,3,4,4,4,3,0,2,3,4,4,4,4,3,4,3,3,4,2.913043478,3,2.75,3
21,1,15,0,2,1,1,1,0,1,4,1,0,0,3,2,4,0,3,4,4,2,2,0,2,2,4,1,2,2,3,1,2,1,1,2,2.090909091,1.625,2.5
